card_id	german	tatoeba_attribution
x25269	Ebenbild	CC-BY 2.0 (France) Attribution: tatoeba.org #319410 (CK) & #1109083 (jast)
x25270	Ernennung	CC-BY 2.0 (France) Attribution: tatoeba.org #295167 (CK) & #3135541 (Pfirsichbaeumchen)
x25271	Kruste	CC-BY 2.0 (France) Attribution: tatoeba.org #11122114 (CM) & #12402853 (Yorwba)
x25272	verlernen	CC-BY 2.0 (France) Attribution: tatoeba.org #8387297 (Luiaard) & #8084944 (Luiaard)
x25273	Plastiktüte	CC-BY 2.0 (France) Attribution: tatoeba.org #689905 (ulyssemc1) & #711585 (Esperantostern)
x25274	verantwortungsbewusst	CC-BY 2.0 (France) Attribution: tatoeba.org #4983586 (CK) & #8140434 (Pfirsichbaeumchen)
x25275	verordnen	CC-BY 2.0 (France) Attribution: tatoeba.org #27977 (CK) & #2523232 (Zaghawa)
x25276	Tube	CC-BY 2.0 (France) Attribution: tatoeba.org #682251 (Source_VOA) & #714675 (Pfirsichbaeumchen)
x25277	Überzahl	CC-BY 2.0 (France) Attribution: tatoeba.org #807148 (Source_VOA) & #2869685 (Dani6187)
x25278	vernarren	CC-BY 2.0 (France) Attribution: tatoeba.org #299895 (CM) & #660595 (samueldora)
x25279	Wettrennen	CC-BY 2.0 (France) Attribution: tatoeba.org #4121141 (Hybrid) & #4121469 (Pfirsichbaeumchen)
x25280	Klingelton	CC-BY 2.0 (France) Attribution: tatoeba.org #3757121 (patgfisher) & #3755351 (Jens_Odo)
x25281	Rechtfertigung	CC-BY 2.0 (France) Attribution: tatoeba.org #482678 (blay_paul) & #369661 (xtofu80)
x25282	Anwohner	CC-BY 2.0 (France) Attribution: tatoeba.org #266481 (CK) & #770459 (Esperantostern)
x25283	Diagramm	CC-BY 2.0 (France) Attribution: tatoeba.org #58311 (CK) & #602988 (BraveSentry)
x25284	Messung	CC-BY 2.0 (France) Attribution: tatoeba.org #680864 (Source_VOA) & #824731 (Pfirsichbaeumchen)
x25285	Abschlussprüfung	CC-BY 2.0 (France) Attribution: tatoeba.org #243965 (CK) & #3031247 (Pfirsichbaeumchen)
x25286	Optimist	CC-BY 2.0 (France) Attribution: tatoeba.org #10899991 (CM) & #12552852 (Waldelfe)
x25287	Eigentumswohnung	CC-BY 2.0 (France) Attribution: tatoeba.org #283296 (CS) & #1311077 (Pfirsichbaeumchen)
x25288	überhören	CC-BY 2.0 (France) Attribution: tatoeba.org #11180637 (sundown) & #1506546 (PeterR)
x25289	bleibend	CC-BY 2.0 (France) Attribution: tatoeba.org #681718 (Source_VOA) & #759077 (Pfirsichbaeumchen)
x25290	Rasierer	CC-BY 2.0 (France) Attribution: tatoeba.org #12296297 (CK) & #12584415 (Waldelfe)
x25291	Hygiene	CC-BY 2.0 (France) Attribution: tatoeba.org #554331 (CM) & #1779132 (Espi)
x25292	Elternhaus	CC-BY 2.0 (France) Attribution: tatoeba.org #2160877 (Hybrid) & #2189795 (Pfirsichbaeumchen)
x25293	aufsitzen	CC-BY 2.0 (France) Attribution: tatoeba.org #1437119 (CK) & #1790602 (Pfirsichbaeumchen)
x25294	Aufbruch	CC-BY 2.0 (France) Attribution: tatoeba.org #5728991 (CM) & #12825199 (Yorwba)
x25295	Unwissenheit	CC-BY 2.0 (France) Attribution: tatoeba.org #10221625 (sundown) & #2409391 (Esperantostern)
x25296	Doktortitel	CC-BY 2.0 (France) Attribution: tatoeba.org #2266273 (_undertoad) & #5305848 (Sudajaengi)
x25297	Selbstwertgefühl	CC-BY 2.0 (France) Attribution: tatoeba.org #9984797 (shekitten) & #10201934 (wolfgangth)
x25298	Cholera	CC-BY 2.0 (France) Attribution: tatoeba.org #55015 (CK) & #1196815 (BraveSentry)
x25299	Synagoge	CC-BY 2.0 (France) Attribution: tatoeba.org #11831329 (shekitten) & #11831330 (Pfirsichbaeumchen)
x25300	Bienenstock	CC-BY 2.0 (France) Attribution: tatoeba.org #871291 (CM) & #899797 (Esperantostern)
x25301	Saite	CC-BY 2.0 (France) Attribution: tatoeba.org #2751136 (CK) & #2751260 (brauchinet)
x25302	hölzern	CC-BY 2.0 (France) Attribution: tatoeba.org #10022075 (sundown) & #8093545 (raggione)
x25303	abweichen	CC-BY 2.0 (France) Attribution: tatoeba.org #2025850 (CK) & #11767696 (Yorwba)
x25304	Schulzeit	CC-BY 2.0 (France) Attribution: tatoeba.org #319062 (CM) & #363390 (Wolf)
x25305	Geleit	CC-BY 2.0 (France) Attribution: tatoeba.org #57152 (CK) & #2619054 (Tamy)
x25306	Bettlaken	CC-BY 2.0 (France) Attribution: tatoeba.org #1870097 (Amastan) & #2999888 (pne)
x25307	schläfrig	CC-BY 2.0 (France) Attribution: tatoeba.org #275010 (CM) & #524541 (samueldora)
x25308	Selbstgespräch	CC-BY 2.0 (France) Attribution: tatoeba.org #2893200 (CK) & #4760654 (raggione)
x25309	Vorgarten	CC-BY 2.0 (France) Attribution: tatoeba.org #2592800 (WestofEden) & #3275320 (raggione)
x25310	Epoche	CC-BY 2.0 (France) Attribution: tatoeba.org #279905 (CK) & #689222 (Manfredo)
x25311	Fuge	CC-BY 2.0 (France) Attribution: tatoeba.org #9086279 (sundown) & #8643588 (Melang)
x25312	Dokumentarfilm	CC-BY 2.0 (France) Attribution: tatoeba.org #3311124 (CK) & #12217982 (mayabe)
x25313	Steuergeld	CC-BY 2.0 (France) Attribution: tatoeba.org #11884463 (CK) & #12882327 (Waldelfe)
x25314	festigen	CC-BY 2.0 (France) Attribution: tatoeba.org #241510 (CM) & #4355414 (raggione)
x25315	erwärmen	CC-BY 2.0 (France) Attribution: tatoeba.org #44202 (CK) & #2446239 (Tamy)
x25316	ermüden	CC-BY 2.0 (France) Attribution: tatoeba.org #2892203 (CK) & #6814084 (Pfirsichbaeumchen)
x25317	beharren	CC-BY 2.0 (France) Attribution: tatoeba.org #307324 (CM) & #522702 (Espi)
x25318	Fleischer	CC-BY 2.0 (France) Attribution: tatoeba.org #8397816 (CK) & #8888000 (mramosch)
x25319	Schlagsahne	CC-BY 2.0 (France) Attribution: tatoeba.org #1937647 (Spamster) & #8082453 (Luiaard)
x25320	Schizophrenie	CC-BY 2.0 (France) Attribution: tatoeba.org #1841409 (Spamster) & #1841412 (Pfirsichbaeumchen)
x25321	Montagmorgen	CC-BY 2.0 (France) Attribution: tatoeba.org #10742858 (CK) & #10742956 (Pfirsichbaeumchen)
x25322	Ratgeber	CC-BY 2.0 (France) Attribution: tatoeba.org #11966079 (sundown) & #3109548 (Pfirsichbaeumchen)
x25323	Unstimmigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #2252608 (CK) & #13508726 (Yorwba)
x25324	Anarchist	CC-BY 2.0 (France) Attribution: tatoeba.org #13055125 (rul) & #3419025 (al_ex_an_der)
x25325	Spritzer	CC-BY 2.0 (France) Attribution: tatoeba.org #2509401 (sharptoothed) & #3016531 (Pfirsichbaeumchen)
x25326	Zahnstocher	CC-BY 2.0 (France) Attribution: tatoeba.org #319452 (CK) & #682730 (Manfredo)
x25327	Halbschwester	CC-BY 2.0 (France) Attribution: tatoeba.org #7113962 (CM) & #6046948 (raggione)
x25328	Pelzmantel	CC-BY 2.0 (France) Attribution: tatoeba.org #317167 (CK) & #1835283 (Tamy)
x25329	Präzedenzfall	CC-BY 2.0 (France) Attribution: tatoeba.org #9139902 (sundown) & #1264761 (al_ex_an_der)
x25330	Telefongespräch	CC-BY 2.0 (France) Attribution: tatoeba.org #283344 (CK) & #1401473 (Zaghawa)
x25331	aufspielen	CC-BY 2.0 (France) Attribution: tatoeba.org #310407 (CM) & #1312379 (Morgengrauen)
x25332	fahrlässig	CC-BY 2.0 (France) Attribution: tatoeba.org #560313 (darinmex) & #763170 (Esperantostern)
x25333	Untergeschoss	CC-BY 2.0 (France) Attribution: tatoeba.org #6227477 (CK) & #7495839 (raggione)
x25334	Schnalle	CC-BY 2.0 (France) Attribution: tatoeba.org #56518 (CM) & #1528429 (Pfirsichbaeumchen)
x25335	Lokomotive	CC-BY 2.0 (France) Attribution: tatoeba.org #20470 (CK) & #1086954 (xtofu80)
x25336	Pickup	CC-BY 2.0 (France) Attribution: tatoeba.org #1525642 (CK) & #737217 (Zaghawa)
x25337	posttraumatisch	CC-BY 2.0 (France) Attribution: tatoeba.org #5677125 (zumley) & #3514866 (al_ex_an_der)
x25338	Frust	CC-BY 2.0 (France) Attribution: tatoeba.org #1839513 (CK) & #1848750 (Pfirsichbaeumchen)
x25339	Ignoranz	CC-BY 2.0 (France) Attribution: tatoeba.org #298848 (CM) & #573962 (al_ex_an_der)
x25340	Patron	CC-BY 2.0 (France) Attribution: tatoeba.org #58559 (CM) & #2830647 (Tamy)
x25341	Dampfer	CC-BY 2.0 (France) Attribution: tatoeba.org #8815894 (CK) & #8817332 (mramosch)
x25342	Sodbrennen	CC-BY 2.0 (France) Attribution: tatoeba.org #18950 (CK) & #714682 (Pfirsichbaeumchen)
x25343	Aufforderung	CC-BY 2.0 (France) Attribution: tatoeba.org #10736065 (CK) & #12117009 (Pfirsichbaeumchen)
x25344	Lichtgeschwindigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #296235 (CK) & #644381 (al_ex_an_der)
x25345	aufzählen	CC-BY 2.0 (France) Attribution: tatoeba.org #9229820 (CK) & #12882329 (Waldelfe)
x25346	anstreben	CC-BY 2.0 (France) Attribution: tatoeba.org #5735047 (CM) & #10773714 (GaryGaryGary)
x25347	Tofu	CC-BY 2.0 (France) Attribution: tatoeba.org #2761786 (Hybrid) & #2762817 (al_ex_an_der)
x25348	Anrecht	CC-BY 2.0 (France) Attribution: tatoeba.org #2406910 (CK) & #2407110 (Pfirsichbaeumchen)
x25349	Dickkopf	CC-BY 2.0 (France) Attribution: tatoeba.org #3820534 (CK) & #12086529 (Pfirsichbaeumchen)
x25350	Stickstoff	CC-BY 2.0 (France) Attribution: tatoeba.org #2079843 (MrShoval) & #2079844 (Pfirsichbaeumchen)
x25351	bekiffen	CC-BY 2.0 (France) Attribution: tatoeba.org #5829200 (CM) & #8466462 (Luiaard)
x25352	zwingend	CC-BY 2.0 (France) Attribution: tatoeba.org #8960933 (CK) & #12427923 (Waldelfe)
x25353	Bauplan	CC-BY 2.0 (France) Attribution: tatoeba.org #275746 (CK) & #2207197 (al_ex_an_der)
x25354	assimilieren	CC-BY 2.0 (France) Attribution: tatoeba.org #274791 (CM) & #629847 (Zaghawa)
x25355	tugendhaft	CC-BY 2.0 (France) Attribution: tatoeba.org #1107831 (Scott) & #2651707 (Pfirsichbaeumchen)
x25356	sonstig	CC-BY 2.0 (France) Attribution: tatoeba.org #8897193 (CK) & #8897847 (mramosch)
x25357	selbstgemacht	CC-BY 2.0 (France) Attribution: tatoeba.org #10742837 (CK) & #10742965 (Pfirsichbaeumchen)
x25358	Eingangstür	CC-BY 2.0 (France) Attribution: tatoeba.org #2253373 (_undertoad) & #2404431 (Pfirsichbaeumchen)
x25359	Egoismus	CC-BY 2.0 (France) Attribution: tatoeba.org #316360 (CM) & #911684 (uschi)
x25360	Intensität	CC-BY 2.0 (France) Attribution: tatoeba.org #302758 (CM) & #519508 (xtofu80)
x25361	Übeltäter	CC-BY 2.0 (France) Attribution: tatoeba.org #4494532 (CK) & #11780739 (Yorwba)
x25362	zugute	CC-BY 2.0 (France) Attribution: tatoeba.org #3393709 (Hybrid) & #10075001 (Pfirsichbaeumchen)
x25363	ungerade	CC-BY 2.0 (France) Attribution: tatoeba.org #13238598 (atitarev) & #13242516 (Yorwba)
x25364	Gremium	CC-BY 2.0 (France) Attribution: tatoeba.org #49663 (CM) & #449999 (Pfirsichbaeumchen)
x25365	Überschwemmung	CC-BY 2.0 (France) Attribution: tatoeba.org #11497763 (CK) & #12586651 (Waldelfe)
x25366	beisteuern	CC-BY 2.0 (France) Attribution: tatoeba.org #5462196 (CK) & #5962302 (raggione)
x25367	hinauswollen	CC-BY 2.0 (France) Attribution: tatoeba.org #7367660 (CM) & #12644300 (Waldelfe)
x25368	entgleiten	CC-BY 2.0 (France) Attribution: tatoeba.org #5965583 (thomsmells) & #4830179 (al_ex_an_der)
x25369	Sioux	CC-BY 2.0 (France) Attribution: tatoeba.org #805494 (Source_VOA) & #13594227 (Waldelfe)
x25370	Gegenseitigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #1806265 (Spamster) & #7369659 (Yorwba)
x25371	Bestseller	CC-BY 2.0 (France) Attribution: tatoeba.org #57032 (CK) & #2606237 (Tamy)
x25372	Stoßstange	CC-BY 2.0 (France) Attribution: tatoeba.org #10927876 (sundown) & #4331874 (raggione)
x25373	Chinesin	CC-BY 2.0 (France) Attribution: tatoeba.org #3204973 (evkon) & #804696 (Esperantostern)
x25374	Christentum	CC-BY 2.0 (France) Attribution: tatoeba.org #1214443 (CM) & #3201505 (Trebalor)
x25375	Ureinwohner	CC-BY 2.0 (France) Attribution: tatoeba.org #1783035 (Amastan) & #1878559 (samueldora)
x25376	Dichtung	CC-BY 2.0 (France) Attribution: tatoeba.org #305906 (CM) & #1008104 (Sudajaengi)
x25377	Immobilienmakler	CC-BY 2.0 (France) Attribution: tatoeba.org #3723498 (CM) & #11806782 (Pfirsichbaeumchen)
x25378	Delikatesse	CC-BY 2.0 (France) Attribution: tatoeba.org #253336 (CK) & #776229 (Manfredo)
x25379	aussaugen	CC-BY 2.0 (France) Attribution: tatoeba.org #9244235 (CK) & #10191419 (Pfirsichbaeumchen)
x25380	verbal	CC-BY 2.0 (France) Attribution: tatoeba.org #304382 (CM) & #649640 (Pfirsichbaeumchen)
x25381	Kochkunst	CC-BY 2.0 (France) Attribution: tatoeba.org #7426380 (Hybrid) & #8190894 (Pfirsichbaeumchen)
x25382	Amtszeit	CC-BY 2.0 (France) Attribution: tatoeba.org #737257 (zipangu) & #737302 (Pfirsichbaeumchen)
x25383	Wirtshaus	CC-BY 2.0 (France) Attribution: tatoeba.org #11952963 (sundown) & #6171276 (list)
x25384	Wohltätigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #2011548 (CK) & #6643494 (Felixjp)
x25385	Naturwissenschaft	CC-BY 2.0 (France) Attribution: tatoeba.org #2247298 (Hybrid) & #8227497 (MisterTrouser)
x25386	Baumstamm	CC-BY 2.0 (France) Attribution: tatoeba.org #10470491 (sundown) & #3418450 (al_ex_an_der)
x25387	Kleidungsstück	CC-BY 2.0 (France) Attribution: tatoeba.org #268352 (CK) & #642309 (Pfirsichbaeumchen)
x25388	Rowdy	CC-BY 2.0 (France) Attribution: tatoeba.org #10959297 (CM) & #12401591 (Naina)
x25389	humpeln	CC-BY 2.0 (France) Attribution: tatoeba.org #2548007 (CK) & #4126819 (Dani6187)
x25390	vermeintlich	CC-BY 2.0 (France) Attribution: tatoeba.org #12081603 (CK) & #12081681 (Pfirsichbaeumchen)
x25391	Vorschule	CC-BY 2.0 (France) Attribution: tatoeba.org #12266482 (CK) & #12612132 (Waldelfe)
x25392	Maser	CC-BY 2.0 (France) Attribution: tatoeba.org #7769226 (CK) & #7769231 (Pfirsichbaeumchen)
x25393	Glückseligkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #2267453 (_undertoad) & #2297153 (Pfirsichbaeumchen)
x25394	Gesuch	CC-BY 2.0 (France) Attribution: tatoeba.org #681855 (Source_VOA) & #709480 (Esperantostern)
x25395	Absolvent	CC-BY 2.0 (France) Attribution: tatoeba.org #10864309 (CK) & #12693896 (Waldelfe)
x25396	zanken	CC-BY 2.0 (France) Attribution: tatoeba.org #8742932 (AlanF_US) & #8745769 (Yorwba)
x25397	Diele	CC-BY 2.0 (France) Attribution: tatoeba.org #6569068 (CK) & #12779255 (Yorwba)
x25398	Säugetier	CC-BY 2.0 (France) Attribution: tatoeba.org #10512891 (CK) & #12427842 (Waldelfe)
x25399	zwicken	CC-BY 2.0 (France) Attribution: tatoeba.org #3059397 (CK) & #3100553 (raggione)
x25400	Schlaflosigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #10012850 (sundown) & #9998526 (brauchinet)
x25401	Zimmernummer	CC-BY 2.0 (France) Attribution: tatoeba.org #4662375 (CK) & #938728 (MUIRIEL)
x25402	abwechselnd	CC-BY 2.0 (France) Attribution: tatoeba.org #4140584 (AlanF_US) & #768974 (BraveSentry)
x25403	vermessen	CC-BY 2.0 (France) Attribution: tatoeba.org #1699386 (Spamster) & #1708297 (al_ex_an_der)
x25404	Abhängigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #9192055 (Hybrid) & #10520001 (Pfirsichbaeumchen)
x25405	Kaktus	CC-BY 2.0 (France) Attribution: tatoeba.org #2898163 (AlanF_US) & #8050641 (Luiaard)
x25406	näherkommen	CC-BY 2.0 (France) Attribution: tatoeba.org #426615 (blay_paul) & #1632706 (Sudajaengi)
x25407	freundlicherweise	CC-BY 2.0 (France) Attribution: tatoeba.org #315205 (CK) & #370430 (Wolf)
x25408	zuleide	CC-BY 2.0 (France) Attribution: tatoeba.org #1723949 (Spamster) & #1726926 (Pfirsichbaeumchen)
x25409	Zahnseide	CC-BY 2.0 (France) Attribution: tatoeba.org #1360478 (Spamster) & #3895735 (Pfirsichbaeumchen)
x25410	Armbanduhr	CC-BY 2.0 (France) Attribution: tatoeba.org #17105 (Eldad) & #786572 (Hans_Adler)
x25411	Todesopfer	CC-BY 2.0 (France) Attribution: tatoeba.org #5374974 (CK) & #5377366 (Pfirsichbaeumchen)
x25412	Flop	CC-BY 2.0 (France) Attribution: tatoeba.org #35629 (CK) & #573090 (Manfredo)
x25413	Verwüstung	CC-BY 2.0 (France) Attribution: tatoeba.org #696935 (darinmex) & #12447858 (Waldelfe)
x25414	Strophe	CC-BY 2.0 (France) Attribution: tatoeba.org #1315801 (CK) & #1516927 (riotlake)
x25415	Känguru	CC-BY 2.0 (France) Attribution: tatoeba.org #16145 (deniko) & #901396 (al_ex_an_der)
x25416	überschlagen	CC-BY 2.0 (France) Attribution: tatoeba.org #2649638 (sharptoothed) & #3968691 (Dani6187)
x25417	zurückkaufen	CC-BY 2.0 (France) Attribution: tatoeba.org #2012456 (CK) & #10071877 (wolfgangth)
x25418	perfektionieren	CC-BY 2.0 (France) Attribution: tatoeba.org #316055 (CM) & #6294103 (Naina)
x25419	überfliegen	CC-BY 2.0 (France) Attribution: tatoeba.org #275464 (CM) & #856399 (xtofu80)
x25420	geschützt	CC-BY 2.0 (France) Attribution: tatoeba.org #566434 (CM) & #566437 (Pfirsichbaeumchen)
x25421	statisch	CC-BY 2.0 (France) Attribution: tatoeba.org #9638088 (CK) & #9638396 (Pfirsichbaeumchen)
x25422	knipsen	CC-BY 2.0 (France) Attribution: tatoeba.org #319558 (CK) & #485454 (Espi)
x25423	Stellung	CC-BY 2.0 (France) Attribution: tatoeba.org #11451328 (sundown) & #11563586 (Pfirsichbaeumchen)
x25424	Hintergedanke	CC-BY 2.0 (France) Attribution: tatoeba.org #290413 (CM) & #1023628 (Sudajaengi)
x25425	Ungewissheit	CC-BY 2.0 (France) Attribution: tatoeba.org #567950 (CM) & #568504 (lilygilder)
x25426	Taschendieb	CC-BY 2.0 (France) Attribution: tatoeba.org #238210 (CK) & #971138 (MUIRIEL)
x25427	Luftballon	CC-BY 2.0 (France) Attribution: tatoeba.org #2638772 (Joseph) & #12387916 (mayabe)
x25428	ländlich	CC-BY 2.0 (France) Attribution: tatoeba.org #1866502 (Spamster) & #3762022 (Pfirsichbaeumchen)
x25429	ökonomisch	CC-BY 2.0 (France) Attribution: tatoeba.org #10540279 (sundown) & #9855374 (Yorwba)
x25430	Eroberer	CC-BY 2.0 (France) Attribution: tatoeba.org #2264637 (_undertoad) & #2332893 (Pfirsichbaeumchen)
x25431	Schlachter	CC-BY 2.0 (France) Attribution: tatoeba.org #281023 (CM) & #2325271 (pne)
x25432	Visite	CC-BY 2.0 (France) Attribution: tatoeba.org #28019 (CK) & #4478732 (raggione)
x25433	Erwärmung	CC-BY 2.0 (France) Attribution: tatoeba.org #9602023 (CK) & #11833761 (Pfirsichbaeumchen)
x25434	tränken	CC-BY 2.0 (France) Attribution: tatoeba.org #2926856 (AlanF_US) & #5248545 (Pfirsichbaeumchen)
x25435	entsinnen	CC-BY 2.0 (France) Attribution: tatoeba.org #11814011 (CK) & #12755205 (Waldelfe)
x25436	ausgeprägt	CC-BY 2.0 (France) Attribution: tatoeba.org #308807 (CK) & #3175556 (Manfredo)
x25437	schaufeln	CC-BY 2.0 (France) Attribution: tatoeba.org #6570859 (Hybrid) & #6778874 (Pfirsichbaeumchen)
x25438	Schmarotzer	CC-BY 2.0 (France) Attribution: tatoeba.org #8384098 (shekitten) & #4958744 (Esperantostern)
x25439	Verstärker	CC-BY 2.0 (France) Attribution: tatoeba.org #10589238 (sundown) & #3477247 (brauchinet)
x25440	Surfer	CC-BY 2.0 (France) Attribution: tatoeba.org #11040570 (CK) & #12596564 (Waldelfe)
x25441	Brautkleid	CC-BY 2.0 (France) Attribution: tatoeba.org #12092663 (CK) & #12304854 (Yorwba)
x25442	Interessent	CC-BY 2.0 (France) Attribution: tatoeba.org #3001382 (CK) & #3349069 (Pfirsichbaeumchen)
x25443	Fehlverhalten	CC-BY 2.0 (France) Attribution: tatoeba.org #1344031 (Chrikaru) & #1710181 (Pfirsichbaeumchen)
x25444	erröten	CC-BY 2.0 (France) Attribution: tatoeba.org #2508031 (Hybrid) & #8702579 (Pfirsichbaeumchen)
x25445	hitzig	CC-BY 2.0 (France) Attribution: tatoeba.org #4541063 (Hybrid) & #4543557 (Pfirsichbaeumchen)
x25446	zweitklassig	CC-BY 2.0 (France) Attribution: tatoeba.org #311049 (CK) & #1555958 (Pfirsichbaeumchen)
x25447	Kittchen	CC-BY 2.0 (France) Attribution: tatoeba.org #2172859 (CM) & #2381374 (Zaghawa)
x25448	Einsturz	CC-BY 2.0 (France) Attribution: tatoeba.org #10685609 (CK) & #13350233 (Vortarulo)
x25449	jeher	CC-BY 2.0 (France) Attribution: tatoeba.org #10361172 (CK) & #10361183 (Pfirsichbaeumchen)
x25450	wußten	CC-BY 2.0 (France) Attribution: tatoeba.org #7129759 (CM) & #12910174 (Waldelfe)
x25451	Arbeitslosigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #57930 (CM) & #2758977 (Tamy)
x25452	Weihwasser	CC-BY 2.0 (France) Attribution: tatoeba.org #953270 (CK) & #5746494 (Pfirsichbaeumchen)
x25453	Gehaltsliste	CC-BY 2.0 (France) Attribution: tatoeba.org #292831 (CK) & #823348 (al_ex_an_der)
x25454	Feuerholz	CC-BY 2.0 (France) Attribution: tatoeba.org #6568018 (Hybrid) & #7030604 (Pfirsichbaeumchen)
x25455	Nationalhymne	CC-BY 2.0 (France) Attribution: tatoeba.org #6584864 (Hybrid) & #10463254 (Pfirsichbaeumchen)
x25456	verstimmen	CC-BY 2.0 (France) Attribution: tatoeba.org #9460256 (sundown) & #7861399 (manese)
x25457	Korsett	CC-BY 2.0 (France) Attribution: tatoeba.org #13564546 (rul) & #3786939 (Zaghawa)
x25458	Diabetiker	CC-BY 2.0 (France) Attribution: tatoeba.org #5852262 (CK) & #10065580 (wolfgangth)
x25459	Röntgenaufnahme	CC-BY 2.0 (France) Attribution: tatoeba.org #282236 (CK) & #2763625 (raggione)
x25460	zusammenpacken	CC-BY 2.0 (France) Attribution: tatoeba.org #8338179 (CK) & #8338183 (Pfirsichbaeumchen)
x25461	herausnehmen	CC-BY 2.0 (France) Attribution: tatoeba.org #9032862 (CK) & #9033148 (brauchinet)
x25462	gegnerisch	CC-BY 2.0 (France) Attribution: tatoeba.org #300848 (CK) & #948943 (cumori)
x25463	signalisieren	CC-BY 2.0 (France) Attribution: tatoeba.org #238098 (CK) & #5175259 (Pfirsichbaeumchen)
x25464	glitzern	CC-BY 2.0 (France) Attribution: tatoeba.org #3339193 (patgfisher) & #3339312 (Pfirsichbaeumchen)
x25465	sprießen	CC-BY 2.0 (France) Attribution: tatoeba.org #72839 (CM) & #538107 (xtofu80)
x25466	brüten	CC-BY 2.0 (France) Attribution: tatoeba.org #49846 (CM) & #1933428 (Ennocb)
x25467	Ungeduld	CC-BY 2.0 (France) Attribution: tatoeba.org #2801908 (patgfisher) & #2796463 (Pfirsichbaeumchen)
x25468	Eilmeldung	CC-BY 2.0 (France) Attribution: tatoeba.org #2707291 (Hybrid) & #2707685 (Pfirsichbaeumchen)
x25469	Menschenrecht	CC-BY 2.0 (France) Attribution: tatoeba.org #870556 (CM) & #1013896 (Sudajaengi)
x25470	Zwillingsschwester	CC-BY 2.0 (France) Attribution: tatoeba.org #1541447 (CM) & #2252499 (Vortarulo)
x25471	Verkehrsunfall	CC-BY 2.0 (France) Attribution: tatoeba.org #35252 (gin) & #641742 (Manfredo)
x25472	intellektuell	CC-BY 2.0 (France) Attribution: tatoeba.org #277055 (CM) & #8914597 (Pfirsichbaeumchen)
x25473	verpatzen	CC-BY 2.0 (France) Attribution: tatoeba.org #5389646 (CK) & #8060308 (Luiaard)
x25474	zunähen	CC-BY 2.0 (France) Attribution: tatoeba.org #64894 (CK) & #596358 (samueldora)
x25475	rhetorisch	CC-BY 2.0 (France) Attribution: tatoeba.org #7198746 (CK) & #3502212 (Pfirsichbaeumchen)
x25476	besprühen	CC-BY 2.0 (France) Attribution: tatoeba.org #46364 (CK) & #2198263 (Manfredo)
x25477	Bajonett	CC-BY 2.0 (France) Attribution: tatoeba.org #9016092 (CK) & #9017201 (Pfirsichbaeumchen)
x25478	übereinander	CC-BY 2.0 (France) Attribution: tatoeba.org #3287897 (CM) & #3288983 (freddy1)
